04-06 13:35 NewsCrawler  INFO     will download the article from source
04-06 13:35 NewsCrawler  INFO     will download the article from source
04-06 13:35 NewsCrawler  INFO     will download the article from source
04-06 13:35 NewsCrawler  INFO     will download the article from source
04-06 13:35 NewsCrawler  INFO     will download the article from source
04-06 13:35 NewsCrawler  INFO     will download the article from source
04-06 13:35 NewsCrawler  INFO     will download the article from source
04-06 13:35 NewsCrawler  INFO     will download the article from source
04-06 13:35 NewsCrawler  INFO     will download the article from source
04-06 13:35 NewsCrawler  INFO     will download the article from source
04-06 13:35 NewsCrawler  INFO     will download the article from source
04-06 13:35 requests.packages.urllib3.connectionpool INFO     Starting new HTTP connection (1): www.slate.com
04-06 13:35 requests.packages.urllib3.connectionpool INFO     Starting new HTTP connection (1): abcnews.go.com
04-06 13:35 requests.packages.urllib3.connectionpool INFO     Starting new HTTP connection (1): www.slate.com
04-06 13:35 requests.packages.urllib3.connectionpool INFO     Starting new HTTPS connection (1): food52.com
04-06 13:35 requests.packages.urllib3.connectionpool INFO     Starting new HTTP connection (1): www.slate.com
04-06 13:35 requests.packages.urllib3.connectionpool INFO     Starting new HTTP connection (1): howlround.com
04-06 13:35 requests.packages.urllib3.connectionpool INFO     Starting new HTTP connection (1): pitchfork.com
04-06 13:35 requests.packages.urllib3.connectionpool INFO     Starting new HTTP connection (1): www.slate.com
04-06 13:35 requests.packages.urllib3.connectionpool INFO     Starting new HTTP connection (1): www.hollywoodreporter.com
04-06 13:35 requests.packages.urllib3.connectionpool INFO     Starting new HTTP connection (1): www.slate.com
04-06 13:35 requests.packages.urllib3.connectionpool INFO     Starting new HTTP connection (1): jp.techcrunch.com
04-06 13:35 requests.packages.urllib3.connectionpool INFO     Starting new HTTP connection (1): jp.techcrunch.com
04-06 13:35 requests.packages.urllib3.connectionpool INFO     Starting new HTTP connection (1): techcrunch.cn
04-06 13:35 requests.packages.urllib3.connectionpool INFO     Starting new HTTP connection (1): techcrunch.com
04-06 13:35 requests.packages.urllib3.connectionpool INFO     Starting new HTTP connection (1): jp.techcrunch.com
04-06 13:35 requests.packages.urllib3.connectionpool INFO     Starting new HTTP connection (1): jp.techcrunch.com
04-06 13:35 requests.packages.urllib3.connectionpool INFO     Starting new HTTP connection (1): jp.techcrunch.com
04-06 13:35 requests.packages.urllib3.connectionpool INFO     Starting new HTTP connection (1): jp.techcrunch.com
04-06 13:35 requests.packages.urllib3.connectionpool INFO     Starting new HTTP connection (1): techcrunch.com
04-06 13:35 requests.packages.urllib3.connectionpool INFO     Starting new HTTP connection (1): techcrunch.com
04-06 13:35 requests.packages.urllib3.connectionpool INFO     Starting new HTTP connection (1): www.indiatimes.com
04-06 13:35 requests.packages.urllib3.connectionpool INFO     Starting new HTTP connection (1): blogs.timesofindia.indiatimes.com
04-06 13:35 requests.packages.urllib3.connectionpool INFO     Starting new HTTP connection (1): www.indiatimes.com
04-06 13:35 requests.packages.urllib3.connectionpool INFO     Starting new HTTP connection (1): ww.itimes.com
04-06 13:35 requests.packages.urllib3.connectionpool INFO     Starting new HTTP connection (1): blogs.timesofindia.indiatimes.com
04-06 13:35 requests.packages.urllib3.connectionpool INFO     Starting new HTTP connection (1): www.indiatimes.com
04-06 13:35 requests.packages.urllib3.connectionpool INFO     Starting new HTTP connection (1): blogs.timesofindia.indiatimes.com
04-06 13:35 requests.packages.urllib3.connectionpool INFO     Starting new HTTP connection (1): www.indiatimes.com
04-06 13:35 requests.packages.urllib3.connectionpool INFO     Starting new HTTP connection (1): hindi.speakingtree.in
04-06 13:35 requests.packages.urllib3.connectionpool INFO     Starting new HTTP connection (1): www.cricbuzz.com
04-06 13:35 NewsCrawler  INFO     Will parse the document
04-06 13:35 NewsCrawler  INFO     parsed and formed the document text
04-06 13:35 NewsCrawler  INFO     parsed and formed the document title
04-06 13:36 NewsCrawler  INFO     Will parse the document
04-06 13:36 NewsCrawler  INFO     Will parse the document
04-06 13:36 NewsCrawler  INFO     Will parse the document
04-06 13:36 NewsCrawler  INFO     Will parse the document
04-06 13:36 NewsCrawler  INFO     Will parse the document
04-06 13:36 NewsCrawler  INFO     Will parse the document
04-06 13:36 NewsCrawler  INFO     Will parse the document
04-06 13:36 NewsCrawler  INFO     Will parse the document
04-06 13:36 NewsCrawler  INFO     Will parse the document
04-06 13:36 NewsCrawler  INFO     Will parse the document
04-06 13:36 NewsCrawler  INFO     Will parse the document
04-06 13:36 NewsCrawler  INFO     Will parse the document
04-06 13:36 NewsCrawler  INFO     Will parse the document
04-06 13:36 NewsCrawler  INFO     Will parse the document
04-06 13:36 NewsCrawler  INFO     Will parse the document
04-06 13:36 NewsCrawler  INFO     Will parse the document
04-06 13:36 NewsCrawler  INFO     Will parse the document
04-06 13:36 NewsCrawler  INFO     Will parse the document
04-06 13:36 NewsCrawler  INFO     Will parse the document
04-06 13:36 NewsCrawler  INFO     Will parse the document
04-06 13:36 NewsCrawler  INFO     Will parse the document
04-06 13:36 NewsCrawler  INFO     Will parse the document
04-06 13:36 NewsCrawler  INFO     Will parse the document
04-06 13:36 NewsCrawler  INFO     Will parse the document
04-06 13:36 NewsCrawler  INFO     Will parse the document
04-06 13:36 NewsCrawler  INFO     parsed and formed the document text
04-06 13:36 NewsCrawler  INFO     parsed and formed the document title
04-06 13:36 NewsCrawler  INFO     preformed nlp and formed the document summary
04-06 13:36 NewsCrawler  INFO     Article formulation callback on future object <Future at 0x115558410 state=finished returned Article>
04-06 13:36 NewsCrawler  INFO     will download the article from source
04-06 13:36 NewsCrawler  ERROR    Tried to save duplicate unique keys (E11000 duplicate key error index: news.news_article.$uniq_id_1 dup key: { : "adeddb68ed7eb985eb8adc91fd2e066c9ce62edcf9e57c39531724452c65a342" })
04-06 13:36 requests.packages.urllib3.connectionpool INFO     Starting new HTTP connection (1): techcrunch.com
04-06 13:36 NewsCrawler  INFO     parsed and formed the document text
04-06 13:36 NewsCrawler  INFO     parsed and formed the document title
04-06 13:36 NewsCrawler  INFO     preformed nlp and formed the document summary
04-06 13:36 NewsCrawler  INFO     will download the article from source
04-06 13:36 NewsCrawler  INFO     Article formulation callback on future object <Future at 0x11556e450 state=finished returned Article>
04-06 13:36 requests.packages.urllib3.connectionpool INFO     Starting new HTTP connection (1): jp.techcrunch.com
04-06 13:36 NewsCrawler  ERROR    Tried to save duplicate unique keys (E11000 duplicate key error index: news.news_article.$uniq_id_1 dup key: { : "74914016ce77f8f1816938ec08921e92c0822fdc66ea808d9608a7b8a68787a9" })
04-06 13:36 NewsCrawler  INFO     Will parse the document
04-06 13:36 NewsCrawler  INFO     Will parse the document
04-06 13:36 NewsCrawler  INFO     Will parse the document
04-06 13:36 NewsCrawler  INFO     parsed and formed the document text
04-06 13:36 NewsCrawler  INFO     parsed and formed the document title
04-06 13:36 NewsCrawler  INFO     preformed nlp and formed the document summary
04-06 13:36 NewsCrawler  INFO     Article formulation callback on future object <Future at 0x122059210 state=finished returned Article>
04-06 13:36 NewsCrawler  INFO     will download the article from source
04-06 13:36 NewsCrawler  INFO     parsed and formed the document text
04-06 13:36 NewsCrawler  INFO     parsed and formed the document title
04-06 13:36 NewsCrawler  INFO     preformed nlp and formed the document summary
04-06 13:36 NewsCrawler  INFO     will download the article from source
04-06 13:36 NewsCrawler  ERROR    Tried to save duplicate unique keys (E11000 duplicate key error index: news.news_article.$uniq_id_1 dup key: { : "e8cc46a73813cd0144f00a411151fa879788d55edfbdb421a2d656d13182435f" })
04-06 13:36 NewsCrawler  INFO     Article formulation callback on future object <Future at 0x11553db90 state=finished returned Article>
04-06 13:36 requests.packages.urllib3.connectionpool INFO     Starting new HTTP connection (1): techcrunch.com
